match_id,season,season_code,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee
9899-astonvilla-sheffieldweds,1998-99,9899,1998-12-28,Aston Villa,Sheffield Weds,2,1,H,1,1,D,
9899-charlton-arsenal,1998-99,9899,1998-12-28,Charlton,Arsenal,0,1,A,0,0,D,
9899-derby-middlesbrough,1998-99,9899,1998-12-28,Derby,Middlesbrough,2,1,H,1,0,H,
9899-leicester-blackburn,1998-99,9899,1998-12-28,Leicester,Blackburn,1,1,D,1,1,D,
9899-liverpool-newcastle,1998-99,9899,1998-12-28,Liverpool,Newcastle,4,2,H,0,1,A,
9899-nottmforest-southampton,1998-99,9899,1998-12-28,Nott'm Forest,Southampton,1,1,D,0,0,D,
9899-tottenham-everton,1998-99,9899,1998-12-28,Tottenham,Everton,4,1,H,1,1,D,
9899-westham-coventry,1998-99,9899,1998-12-28,West Ham,Coventry,2,0,H,1,0,H,
9899-chelsea-manunited,1998-99,9899,1998-12-29,Chelsea,Man United,0,0,D,0,0,D,
9899-leeds-wimbledon,1998-99,9899,1998-12-29,Leeds,Wimbledon,2,2,D,1,1,D,
9899-arsenal-liverpool,1998-99,9899,1999-01-09,Arsenal,Liverpool,0,0,D,0,0,D,
9899-blackburn-leeds,1998-99,9899,1999-01-09,Blackburn,Leeds,1,0,H,1,0,H,
9899-coventry-nottmforest,1998-99,9899,1999-01-09,Coventry,Nott'm Forest,4,0,H,1,0,H,
9899-everton-leicester,1998-99,9899,1999-01-09,Everton,Leicester,0,0,D,0,0,D,
9899-middlesbrough-astonvilla,1998-99,9899,1999-01-09,Middlesbrough,Aston Villa,0,0,D,0,0,D,
9899-newcastle-chelsea,1998-99,9899,1999-01-09,Newcastle,Chelsea,0,1,A,0,1,A,
9899-sheffieldweds-tottenham,1998-99,9899,1999-01-09,Sheffield Weds,Tottenham,0,0,D,0,0,D,
9899-southampton-charlton,1998-99,9899,1999-01-09,Southampton,Charlton,3,1,H,1,1,D,
9899-wimbledon-derby,1998-99,9899,1999-01-09,Wimbledon,Derby,2,1,H,1,0,H,
9899-manunited-westham,1998-99,9899,1999-01-10,Man United,West Ham,4,1,H,2,0,H,
9899-chelsea-coventry,1998-99,9899,1999-01-16,Chelsea,Coventry,2,1,H,1,1,D,
9899-derby-blackburn,1998-99,9899,1999-01-16,Derby,Blackburn,1,0,H,0,0,D,
9899-leeds-middlesbrough,1998-99,9899,1999-01-16,Leeds,Middlesbrough,2,0,H,2,0,H,
9899-leicester-manunited,1998-99,9899,1999-01-16,Leicester,Man United,2,6,A,1,1,D,
9899-liverpool-southampton,1998-99,9899,1999-01-16,Liverpool,Southampton,7,1,H,3,0,H,
9899-nottmforest-arsenal,1998-99,9899,1999-01-16,Nott'm Forest,Arsenal,0,1,A,0,1,A,
9899-tottenham-wimbledon,1998-99,9899,1999-01-16,Tottenham,Wimbledon,0,0,D,0,0,D,
9899-westham-sheffieldweds,1998-99,9899,1999-01-16,West Ham,Sheffield Weds,0,4,A,0,2,A,
9899-charlton-newcastle,1998-99,9899,1999-01-17,Charlton,Newcastle,2,2,D,0,1,A,
9899-astonvilla-everton,1998-99,9899,1999-01-18,Aston Villa,Everton,3,0,H,1,0,H,
9899-blackburn-tottenham,1998-99,9899,1999-01-30,Blackburn,Tottenham,1,1,D,1,0,H,
9899-coventry-liverpool,1998-99,9899,1999-01-30,Coventry,Liverpool,2,1,H,0,0,D,
9899-everton-nottmforest,1998-99,9899,1999-01-30,Everton,Nott'm Forest,0,1,A,0,0,D,
9899-middlesbrough-leicester,1998-99,9899,1999-01-30,Middlesbrough,Leicester,0,0,D,0,0,D,
9899-newcastle-astonvilla,1998-99,9899,1999-01-30,Newcastle,Aston Villa,2,1,H,2,0,H,
9899-sheffieldweds-derby,1998-99,9899,1999-01-30,Sheffield Weds,Derby,0,1,A,0,0,D,
9899-southampton-leeds,1998-99,9899,1999-01-30,Southampton,Leeds,3,0,H,1,0,H,
9899-wimbledon-westham,1998-99,9899,1999-01-30,Wimbledon,West Ham,0,0,D,0,0,D,
9899-arsenal-chelsea,1998-99,9899,1999-01-31,Arsenal,Chelsea,1,0,H,1,0,H,
9899-charlton-manunited,1998-99,9899,1999-01-31,Charlton,Man United,0,1,A,0,0,D,
9899-manunited-derby,1998-99,9899,1999-02-02,Man United,Derby,1,0,H,0,0,D,
9899-astonvilla-blackburn,1998-99,9899,1999-02-06,Aston Villa,Blackburn,1,3,A,0,1,A,
9899-chelsea-southampton,1998-99,9899,1999-02-06,Chelsea,Southampton,1,0,H,1,0,H,
9899-leeds-newcastle,1998-99,9899,1999-02-06,Leeds,Newcastle,0,1,A,0,0,D,
9899-leicester-sheffieldweds,1998-99,9899,1999-02-06,Leicester,Sheffield Weds,0,2,A,0,0,D,
9899-liverpool-middlesbrough,1998-99,9899,1999-02-06,Liverpool,Middlesbrough,3,1,H,3,0,H,
9899-nottmforest-manunited,1998-99,9899,1999-02-06,Nott'm Forest,Man United,1,8,A,1,2,A,
9899-tottenham-coventry,1998-99,9899,1999-02-06,Tottenham,Coventry,0,0,D,0,0,D,
9899-westham-arsenal,1998-99,9899,1999-02-06,West Ham,Arsenal,0,4,A,0,2,A,
9899-derby-everton,1998-99,9899,1999-02-07,Derby,Everton,2,1,H,0,1,A,
9899-charlton-wimbledon,1998-99,9899,1999-02-08,Charlton,Wimbledon,2,0,H,1,0,H,
9899-charlton-liverpool,1998-99,9899,1999-02-13,Charlton,Liverpool,1,0,H,0,0,D,
9899-westham-nottmforest,1998-99,9899,1999-02-13,West Ham,Nott'm Forest,2,1,H,2,0,H,
9899-astonvilla-leeds,1998-99,9899,1999-02-17,Aston Villa,Leeds,1,2,A,0,2,A,
9899-chelsea-blackburn,1998-99,9899,1999-02-17,Chelsea,Blackburn,1,1,D,1,0,H,
9899-everton-middlesbrough,1998-99,9899,1999-02-17,Everton,Middlesbrough,5,0,H,2,0,H,
9899-manunited-arsenal,1998-99,9899,1999-02-17,Man United,Arsenal,1,1,D,0,0,D,
9899-newcastle-coventry,1998-99,9899,1999-02-17,Newcastle,Coventry,4,1,H,1,1,D,
9899-arsenal-leicester,1998-99,9899,1999-02-20,Arsenal,Leicester,5,0,H,4,0,H,
9899-blackburn-sheffieldweds,1998-99,9899,1999-02-20,Blackburn,Sheffield Weds,1,4,A,0,3,A,
9899-coventry-manunited,1998-99,9899,1999-02-20,Coventry,Man United,0,1,A,0,0,D,
9899-derby-charlton,1998-99,9899,1999-02-20,Derby,Charlton,0,2,A,0,0,D,
9899-leeds-everton,1998-99,9899,1999-02-20,Leeds,Everton,1,0,H,0,0,D,
9899-liverpool-westham,1998-99,9899,1999-02-20,Liverpool,West Ham,2,2,D,2,1,H,
9899-middlesbrough-tottenham,1998-99,9899,1999-02-20,Middlesbrough,Tottenham,0,0,D,0,0,D,
9899-nottmforest-chelsea,1998-99,9899,1999-02-20,Nott'm Forest,Chelsea,1,3,A,1,2,A,
9899-southampton-newcastle,1998-99,9899,1999-02-20,Southampton,Newcastle,2,1,H,2,0,H,
9899-wimbledon-astonvilla,1998-99,9899,1999-02-21,Wimbledon,Aston Villa,0,0,D,0,0,D,
9899-astonvilla-coventry,1998-99,9899,1999-02-27,Aston Villa,Coventry,1,4,A,0,1,A,
9899-charlton-nottmforest,1998-99,9899,1999-02-27,Charlton,Nott'm Forest,0,0,D,0,0,D,
9899-chelsea-liverpool,1998-99,9899,1999-02-27,Chelsea,Liverpool,2,1,H,2,0,H,
9899-everton-wimbledon,1998-99,9899,1999-02-27,Everton,Wimbledon,1,1,D,0,1,A,
9899-manunited-southampton,1998-99,9899,1999-02-27,Man United,Southampton,2,1,H,0,0,D,
9899-sheffieldweds-middlesbrough,1998-99,9899,1999-02-27,Sheffield Weds,Middlesbrough,3,1,H,1,0,H,
9899-tottenham-derby,1998-99,9899,1999-02-27,Tottenham,Derby,1,1,D,0,0,D,
9899-westham-blackburn,1998-99,9899,1999-02-27,West Ham,Blackburn,2,0,H,2,0,H,
9899-newcastle-arsenal,1998-99,9899,1999-02-28,Newcastle,Arsenal,1,1,D,0,1,A,
9899-leicester-leeds,1998-99,9899,1999-03-01,Leicester,Leeds,1,2,A,0,1,A,
9899-tottenham-southampton,1998-99,9899,1999-03-02,Tottenham,Southampton,3,0,H,1,0,H,
9899-sheffieldweds-wimbledon,1998-99,9899,1999-03-03,Sheffield Weds,Wimbledon,1,2,A,0,2,A,
9899-coventry-charlton,1998-99,9899,1999-03-06,Coventry,Charlton,2,1,H,0,0,D,
9899-southampton-westham,1998-99,9899,1999-03-06,Southampton,West Ham,1,0,H,1,0,H,
9899-wimbledon-leicester,1998-99,9899,1999-03-06,Wimbledon,Leicester,0,1,A,0,1,A,
9899-arsenal-sheffieldweds,1998-99,9899,1999-03-09,Arsenal,Sheffield Weds,3,0,H,0,0,D,
9899-blackburn-everton,1998-99,9899,1999-03-10,Blackburn,Everton,1,2,A,1,1,D,
9899-derby-astonvilla,1998-99,9899,1999-03-10,Derby,Aston Villa,2,1,H,2,1,H,
9899-leeds-tottenham,1998-99,9899,1999-03-10,Leeds,Tottenham,2,0,H,1,0,H,
9899-nottmforest-newcastle,1998-99,9899,1999-03-10,Nott'm Forest,Newcastle,1,2,A,1,1,D,
9899-chelsea-westham,1998-99,9899,1999-03-13,Chelsea,West Ham,0,1,A,0,0,D,
9899-coventry-blackburn,1998-99,9899,1999-03-13,Coventry,Blackburn,1,1,D,1,0,H,
9899-derby-liverpool,1998-99,9899,1999-03-13,Derby,Liverpool,3,2,H,2,1,H,
9899-everton-arsenal,1998-99,9899,1999-03-13,Everton,Arsenal,0,2,A,0,1,A,
9899-leicester-charlton,1998-99,9899,1999-03-13,Leicester,Charlton,1,1,D,0,0,D,
9899-newcastle-manunited,1998-99,9899,1999-03-13,Newcastle,Man United,1,2,A,1,1,D,
9899-sheffieldweds-leeds,1998-99,9899,1999-03-13,Sheffield Weds,Leeds,0,2,A,0,1,A,
9899-tottenham-astonvilla,1998-99,9899,1999-03-13,Tottenham,Aston Villa,1,0,H,0,0,D,
9899-wimbledon-nottmforest,1998-99,9899,1999-03-13,Wimbledon,Nott'm Forest,1,3,A,0,1,A,
9899-middlesbrough-southampton,1998-99,9899,1999-03-14,Middlesbrough,Southampton,3,0,H,2,0,H,
9899-arsenal-coventry,1998-99,9899,1999-03-20,Arsenal,Coventry,2,0,H,1,0,H,
9899-blackburn-wimbledon,1998-99,9899,1999-03-20,Blackburn,Wimbledon,3,1,H,3,0,H,
9899-leeds-derby,1998-99,9899,1999-03-20,Leeds,Derby,4,1,H,3,1,H,
9899-nottmforest-middlesbrough,1998-99,9899,1999-03-20,Nott'm Forest,Middlesbrough,1,2,A,1,1,D,
9899-southampton-sheffieldweds,1998-99,9899,1999-03-20,Southampton,Sheffield Weds,1,0,H,1,0,H,
9899-westham-newcastle,1998-99,9899,1999-03-20,West Ham,Newcastle,2,0,H,1,0,H,
9899-astonvilla-chelsea,1998-99,9899,1999-03-21,Aston Villa,Chelsea,0,3,A,0,0,D,
9899-manunited-everton,1998-99,9899,1999-03-21,Man United,Everton,3,1,H,0,0,D,
9899-astonvilla-westham,1998-99,9899,1999-04-02,Aston Villa,West Ham,0,0,D,0,0,D,
9899-blackburn-middlesbrough,1998-99,9899,1999-04-03,Blackburn,Middlesbrough,0,0,D,0,0,D,
9899-charlton-chelsea,1998-99,9899,1999-04-03,Charlton,Chelsea,0,1,A,0,1,A,
9899-derby-newcastle,1998-99,9899,1999-04-03,Derby,Newcastle,3,4,A,2,3,A,
9899-leeds-nottmforest,1998-99,9899,1999-04-03,Leeds,Nott'm Forest,3,1,H,1,0,H,
9899-liverpool-everton,1998-99,9899,1999-04-03,Liverpool,Everton,3,2,H,2,1,H,
9899-sheffieldweds-coventry,1998-99,9899,1999-04-03,Sheffield Weds,Coventry,1,2,A,0,1,A,
9899-southampton-arsenal,1998-99,9899,1999-04-03,Southampton,Arsenal,0,0,D,0,0,D,
9899-tottenham-leicester,1998-99,9899,1999-04-03,Tottenham,Leicester,0,2,A,0,1,A,
9899-wimbledon-manunited,1998-99,9899,1999-04-03,Wimbledon,Man United,1,1,D,1,1,D,
9899-coventry-southampton,1998-99,9899,1999-04-05,Coventry,Southampton,1,0,H,0,0,D,
9899-everton-sheffieldweds,1998-99,9899,1999-04-05,Everton,Sheffield Weds,1,2,A,1,0,H,
9899-middlesbrough-wimbledon,1998-99,9899,1999-04-05,Middlesbrough,Wimbledon,3,1,H,3,0,H,
9899-newcastle-tottenham,1998-99,9899,1999-04-05,Newcastle,Tottenham,1,1,D,0,0,D,
9899-nottmforest-liverpool,1998-99,9899,1999-04-05,Nott'm Forest,Liverpool,2,2,D,0,1,A,
9899-westham-charlton,1998-99,9899,1999-04-05,West Ham,Charlton,0,1,A,0,0,D,
9899-arsenal-blackburn,1998-99,9899,1999-04-06,Arsenal,Blackburn,1,0,H,1,0,H,
9899-leicester-astonvilla,1998-99,9899,1999-04-06,Leicester,Aston Villa,2,2,D,0,1,A,
9899-astonvilla-southampton,1998-99,9899,1999-04-10,Aston Villa,Southampton,3,0,H,1,0,H,
9899-derby-nottmforest,1998-99,9899,1999-04-10,Derby,Nott'm Forest,1,0,H,0,0,D,
9899-leicester-westham,1998-99,9899,1999-04-10,Leicester,West Ham,0,0,D,0,0,D,
9899-middlesbrough-charlton,1998-99,9899,1999-04-10,Middlesbrough,Charlton,2,0,H,1,0,H,
9899-everton-coventry,1998-99,9899,1999-04-11,Everton,Coventry,2,0,H,1,0,H,
9899-wimbledon-chelsea,1998-99,9899,1999-04-11,Wimbledon,Chelsea,1,2,A,0,1,A,
9899-leeds-liverpool,1998-99,9899,1999-04-12,Leeds,Liverpool,0,0,D,0,0,D,
9899-middlesbrough-chelsea,1998-99,9899,1999-04-14,Middlesbrough,Chelsea,0,0,D,0,0,D,
9899-charlton-leeds,1998-99,9899,1999-04-17,Charlton,Leeds,1,1,D,1,1,D,
9899-coventry-middlesbrough,1998-99,9899,1999-04-17,Coventry,Middlesbrough,1,2,A,0,0,D,
9899-liverpool-astonvilla,1998-99,9899,1999-04-17,Liverpool,Aston Villa,0,1,A,0,1,A,
9899-manunited-sheffieldweds,1998-99,9899,1999-04-17,Man United,Sheffield Weds,3,0,H,2,0,H,
9899-newcastle-everton,1998-99,9899,1999-04-17,Newcastle,Everton,1,3,A,0,2,A,
9899-nottmforest-tottenham,1998-99,9899,1999-04-17,Nott'm Forest,Tottenham,0,1,A,0,0,D,
9899-southampton-blackburn,1998-99,9899,1999-04-17,Southampton,Blackburn,3,3,D,1,2,A,
9899-westham-derby,1998-99,9899,1999-04-17,West Ham,Derby,5,1,H,2,0,H,
9899-chelsea-leicester,1998-99,9899,1999-04-18,Chelsea,Leicester,2,2,D,1,0,H,
9899-arsenal-wimbledon,1998-99,9899,1999-04-19,Arsenal,Wimbledon,5,1,H,1,0,H,
9899-charlton-tottenham,1998-99,9899,1999-04-20,Charlton,Tottenham,1,4,A,1,0,H,
9899-liverpool-leicester,1998-99,9899,1999-04-21,Liverpool,Leicester,0,1,A,0,0,D,
9899-sheffieldweds-newcastle,1998-99,9899,1999-04-21,Sheffield Weds,Newcastle,1,1,D,0,1,A,
9899-astonvilla-nottmforest,1998-99,9899,1999-04-24,Aston Villa,Nott'm Forest,2,0,H,1,0,H,
9899-blackburn-liverpool,1998-99,9899,1999-04-24,Blackburn,Liverpool,1,3,A,0,3,A,
9899-derby-southampton,1998-99,9899,1999-04-24,Derby,Southampton,0,0,D,0,0,D,
9899-everton-charlton,1998-99,9899,1999-04-24,Everton,Charlton,4,1,H,2,0,H,
9899-leicester-coventry,1998-99,9899,1999-04-24,Leicester,Coventry,1,0,H,1,0,H,
9899-middlesbrough-arsenal,1998-99,9899,1999-04-24,Middlesbrough,Arsenal,1,6,A,0,3,A,
9899-tottenham-westham,1998-99,9899,1999-04-24,Tottenham,West Ham,1,2,A,0,1,A,
9899-wimbledon-newcastle,1998-99,9899,1999-04-24,Wimbledon,Newcastle,1,1,D,1,1,D,
9899-leeds-manunited,1998-99,9899,1999-04-25,Leeds,Man United,1,1,D,1,0,H,
9899-sheffieldweds-chelsea,1998-99,9899,1999-04-25,Sheffield Weds,Chelsea,0,0,D,0,0,D,
9899-charlton-blackburn,1998-99,9899,1999-05-01,Charlton,Blackburn,0,0,D,0,0,D,
9899-chelsea-everton,1998-99,9899,1999-05-01,Chelsea,Everton,3,1,H,1,0,H,
9899-coventry-wimbledon,1998-99,9899,1999-05-01,Coventry,Wimbledon,2,1,H,2,0,H,
9899-liverpool-tottenham,1998-99,9899,1999-05-01,Liverpool,Tottenham,3,2,H,0,2,A,
9899-manunited-astonvilla,1998-99,9899,1999-05-01,Man United,Aston Villa,2,1,H,1,1,D,
9899-newcastle-middlesbrough,1998-99,9899,1999-05-01,Newcastle,Middlesbrough,1,1,D,0,0,D,
9899-nottmforest-sheffieldweds,1998-99,9899,1999-05-01,Nott'm Forest,Sheffield Weds,2,0,H,2,0,H,
9899-southampton-leicester,1998-99,9899,1999-05-01,Southampton,Leicester,2,1,H,1,1,D,
9899-westham-leeds,1998-99,9899,1999-05-01,West Ham,Leeds,1,5,A,0,2,A,
9899-arsenal-derby,1998-99,9899,1999-05-02,Arsenal,Derby,1,0,H,1,0,H,
9899-chelsea-leeds,1998-99,9899,1999-05-05,Chelsea,Leeds,1,0,H,0,0,D,
9899-leicester-derby,1998-99,9899,1999-05-05,Leicester,Derby,1,2,A,1,1,D,
9899-liverpool-manunited,1998-99,9899,1999-05-05,Liverpool,Man United,2,2,D,0,1,A,
9899-tottenham-arsenal,1998-99,9899,1999-05-05,Tottenham,Arsenal,1,3,A,1,2,A,
9899-astonvilla-charlton,1998-99,9899,1999-05-08,Aston Villa,Charlton,3,4,A,1,1,D,
9899-blackburn-nottmforest,1998-99,9899,1999-05-08,Blackburn,Nott'm Forest,1,2,A,1,1,D,
9899-derby-coventry,1998-99,9899,1999-05-08,Derby,Coventry,0,0,D,0,0,D,
9899-everton-westham,1998-99,9899,1999-05-08,Everton,West Ham,6,0,H,3,0,H,
9899-leicester-newcastle,1998-99,9899,1999-05-08,Leicester,Newcastle,2,0,H,2,0,H,
9899-sheffieldweds-liverpool,1998-99,9899,1999-05-08,Sheffield Weds,Liverpool,1,0,H,0,0,D,
9899-wimbledon-southampton,1998-99,9899,1999-05-08,Wimbledon,Southampton,0,2,A,0,0,D,
9899-middlesbrough-manunited,1998-99,9899,1999-05-09,Middlesbrough,Man United,0,1,A,0,1,A,
9899-tottenham-chelsea,1998-99,9899,1999-05-10,Tottenham,Chelsea,2,2,D,1,1,D,
9899-leeds-arsenal,1998-99,9899,1999-05-11,Leeds,Arsenal,1,0,H,0,0,D,
9899-blackburn-manunited,1998-99,9899,1999-05-12,Blackburn,Man United,0,0,D,0,0,D,
9899-arsenal-astonvilla,1998-99,9899,1999-05-16,Arsenal,Aston Villa,1,0,H,0,0,D,
9899-charlton-sheffieldweds,1998-99,9899,1999-05-16,Charlton,Sheffield Weds,0,1,A,0,0,D,
9899-chelsea-derby,1998-99,9899,1999-05-16,Chelsea,Derby,2,1,H,1,0,H,
9899-coventry-leeds,1998-99,9899,1999-05-16,Coventry,Leeds,2,2,D,0,1,A,
9899-liverpool-wimbledon,1998-99,9899,1999-05-16,Liverpool,Wimbledon,3,0,H,1,0,H,
9899-manunited-tottenham,1998-99,9899,1999-05-16,Man United,Tottenham,2,1,H,1,1,D,
9899-newcastle-blackburn,1998-99,9899,1999-05-16,Newcastle,Blackburn,1,1,D,0,1,A,
9899-nottmforest-leicester,1998-99,9899,1999-05-16,Nott'm Forest,Leicester,1,0,H,0,0,D,
9899-southampton-everton,1998-99,9899,1999-05-16,Southampton,Everton,2,0,H,1,0,H,
9899-westham-middlesbrough,1998-99,9899,1999-05-16,West Ham,Middlesbrough,4,0,H,2,0,H,
9900-arsenal-leicester,1999-00,9900,1999-08-07,Arsenal,Leicester,2,1,H,0,0,D,
9900-chelsea-sunderland,1999-00,9900,1999-08-07,Chelsea,Sunderland,4,0,H,2,0,H,
9900-coventry-southampton,1999-00,9900,1999-08-07,Coventry,Southampton,0,1,A,0,0,D,
9900-leeds-derby,1999-00,9900,1999-08-07,Leeds,Derby,0,0,D,0,0,D,
9900-middlesbrough-bradford,1999-00,9900,1999-08-07,Middlesbrough,Bradford,0,1,A,0,0,D,
9900-newcastle-astonvilla,1999-00,9900,1999-08-07,Newcastle,Aston Villa,0,1,A,0,0,D,
9900-sheffieldweds-liverpool,1999-00,9900,1999-08-07,Sheffield Weds,Liverpool,1,2,A,0,0,D,
9900-watford-wimbledon,1999-00,9900,1999-08-07,Watford,Wimbledon,2,3,A,1,2,A,
9900-westham-tottenham,1999-00,9900,1999-08-07,West Ham,Tottenham,1,0,H,1,0,H,
9900-everton-manunited,1999-00,9900,1999-08-08,Everton,Man United,1,1,D,0,1,A,
9900-tottenham-newcastle,1999-00,9900,1999-08-09,Tottenham,Newcastle,3,1,H,2,1,H,
9900-derby-arsenal,1999-00,9900,1999-08-10,Derby,Arsenal,1,2,A,1,1,D,
9900-sunderland-watford,1999-00,9900,1999-08-10,Sunderland,Watford,2,0,H,0,0,D,
9900-wimbledon-middlesbrough,1999-00,9900,1999-08-10,Wimbledon,Middlesbrough,2,3,A,1,2,A,
9900-astonvilla-everton,1999-00,9900,1999-08-11,Aston Villa,Everton,3,0,H,1,0,H,
9900-leicester-coventry,1999-00,9900,1999-08-11,Leicester,Coventry,1,0,H,1,0,H,
9900-manunited-sheffieldweds,1999-00,9900,1999-08-11,Man United,Sheffield Weds,4,0,H,2,0,H,
9900-southampton-leeds,1999-00,9900,1999-08-11,Southampton,Leeds,0,3,A,0,1,A,
9900-bradford-sheffieldweds,1999-00,9900,1999-08-14,Bradford,Sheffield Weds,1,1,D,0,1,A,
9900-derby-middlesbrough,1999-00,9900,1999-08-14,Derby,Middlesbrough,1,3,A,1,2,A,
9900-leicester-chelsea,1999-00,9900,1999-08-14,Leicester,Chelsea,2,2,D,1,0,H,
9900-liverpool-watford,1999-00,9900,1999-08-14,Liverpool,Watford,0,1,A,0,1,A,
9900-manunited-leeds,1999-00,9900,1999-08-14,Man United,Leeds,2,0,H,0,0,D,
9900-sunderland-arsenal,1999-00,9900,1999-08-14,Sunderland,Arsenal,0,0,D,0,0,D,
9900-tottenham-everton,1999-00,9900,1999-08-14,Tottenham,Everton,3,2,H,1,1,D,
9900-wimbledon-coventry,1999-00,9900,1999-08-14,Wimbledon,Coventry,1,1,D,0,0,D,
9900-southampton-newcastle,1999-00,9900,1999-08-15,Southampton,Newcastle,4,2,H,0,1,A,
9900-astonvilla-westham,1999-00,9900,1999-08-16,Aston Villa,West Ham,2,2,D,1,1,D,
9900-chelsea-astonvilla,1999-00,9900,1999-08-21,Chelsea,Aston Villa,1,0,H,0,0,D,
9900-coventry-derby,1999-00,9900,1999-08-21,Coventry,Derby,2,0,H,1,0,H,
9900-everton-southampton,1999-00,9900,1999-08-21,Everton,Southampton,4,1,H,2,0,H,
9900-leeds-sunderland,1999-00,9900,1999-08-21,Leeds,Sunderland,2,1,H,0,1,A,
9900-middlesbrough-liverpool,1999-00,9900,1999-08-21,Middlesbrough,Liverpool,1,0,H,0,0,D,
9900-newcastle-wimbledon,1999-00,9900,1999-08-21,Newcastle,Wimbledon,3,3,D,2,1,H,
9900-sheffieldweds-tottenham,1999-00,9900,1999-08-21,Sheffield Weds,Tottenham,1,2,A,1,2,A,
9900-watford-bradford,1999-00,9900,1999-08-21,Watford,Bradford,1,0,H,0,0,D,
9900-westham-leicester,1999-00,9900,1999-08-21,West Ham,Leicester,2,1,H,1,1,D,
9900-arsenal-manunited,1999-00,9900,1999-08-22,Arsenal,Man United,1,2,A,1,0,H,
9900-leeds-liverpool,1999-00,9900,1999-08-23,Leeds,Liverpool,1,2,A,1,1,D,
9900-middlesbrough-leicester,1999-00,9900,1999-08-24,Middlesbrough,Leicester,0,3,A,0,2,A,
9900-watford-astonvilla,1999-00,9900,1999-08-24,Watford,Aston Villa,0,1,A,0,0,D,
9900-arsenal-bradford,1999-00,9900,1999-08-25,Arsenal,Bradford,2,0,H,2,0,H,
9900-coventry-manunited,1999-00,9900,1999-08-25,Coventry,Man United,1,2,A,0,0,D,
9900-everton-wimbledon,1999-00,9900,1999-08-25,Everton,Wimbledon,4,0,H,1,0,H,
9900-newcastle-sunderland,1999-00,9900,1999-08-25,Newcastle,Sunderland,1,2,A,1,0,H,
9900-sheffieldweds-derby,1999-00,9900,1999-08-25,Sheffield Weds,Derby,0,2,A,0,0,D,
9900-astonvilla-middlesbrough,1999-00,9900,1999-08-28,Aston Villa,Middlesbrough,1,0,H,1,0,H,
9900-bradford-westham,1999-00,9900,1999-08-28,Bradford,West Ham,0,3,A,0,2,A,
9900-derby-everton,1999-00,9900,1999-08-28,Derby,Everton,1,0,H,0,0,D,
9900-liverpool-arsenal,1999-00,9900,1999-08-28,Liverpool,Arsenal,2,0,H,1,0,H,
9900-southampton-sheffieldweds,1999-00,9900,1999-08-28,Southampton,Sheffield Weds,2,0,H,0,0,D,
9900-tottenham-leeds,1999-00,9900,1999-08-28,Tottenham,Leeds,1,2,A,1,0,H,
9900-wimbledon-chelsea,1999-00,9900,1999-08-28,Wimbledon,Chelsea,0,1,A,0,0,D,
9900-sunderland-coventry,1999-00,9900,1999-08-29,Sunderland,Coventry,1,1,D,0,1,A,
9900-leicester-watford,1999-00,9900,1999-08-30,Leicester,Watford,1,0,H,1,0,H,
9900-manunited-newcastle,1999-00,9900,1999-08-30,Man United,Newcastle,5,1,H,1,1,D,
9900-arsenal-astonvilla,1999-00,9900,1999-09-11,Arsenal,Aston Villa,3,1,H,1,1,D,
9900-chelsea-newcastle,1999-00,9900,1999-09-11,Chelsea,Newcastle,1,0,H,1,0,H,
9900-coventry-leeds,1999-00,9900,1999-09-11,Coventry,Leeds,3,4,A,2,3,A,
9900-liverpool-manunited,1999-00,9900,1999-09-11,Liverpool,Man United,2,3,A,1,3,A,
9900-middlesbrough-southampton,1999-00,9900,1999-09-11,Middlesbrough,Southampton,3,2,H,1,1,D,
9900-sheffieldweds-everton,1999-00,9900,1999-09-11,Sheffield Weds,Everton,0,2,A,0,2,A,
9900-sunderland-leicester,1999-00,9900,1999-09-11,Sunderland,Leicester,2,0,H,1,0,H,
9900-westham-watford,1999-00,9900,1999-09-11,West Ham,Watford,1,0,H,0,0,D,
9900-wimbledon-derby,1999-00,9900,1999-09-11,Wimbledon,Derby,2,2,D,0,1,A,
9900-bradford-tottenham,1999-00,9900,1999-09-12,Bradford,Tottenham,1,1,D,0,0,D,
9900-astonvilla-bradford,1999-00,9900,1999-09-18,Aston Villa,Bradford,1,0,H,0,0,D,
9900-derby-sunderland,1999-00,9900,1999-09-18,Derby,Sunderland,0,5,A,0,2,A,
9900-leicester-liverpool,1999-00,9900,1999-09-18,Leicester,Liverpool,2,2,D,1,2,A,
9900-manunited-wimbledon,1999-00,9900,1999-09-18,Man United,Wimbledon,1,1,D,0,1,A,
9900-southampton-arsenal,1999-00,9900,1999-09-18,Southampton,Arsenal,0,1,A,0,0,D,
9900-watford-chelsea,1999-00,9900,1999-09-18,Watford,Chelsea,1,0,H,0,0,D,
9900-everton-westham,1999-00,9900,1999-09-19,Everton,West Ham,1,0,H,0,0,D,
9900-leeds-middlesbrough,1999-00,9900,1999-09-19,Leeds,Middlesbrough,2,0,H,1,0,H,
9900-newcastle-sheffieldweds,1999-00,9900,1999-09-19,Newcastle,Sheffield Weds,8,0,H,4,0,H,
9900-tottenham-coventry,1999-00,9900,1999-09-19,Tottenham,Coventry,3,2,H,1,0,H,
9900-arsenal-watford,1999-00,9900,1999-09-25,Arsenal,Watford,1,0,H,0,0,D,
